   168    0.66815E-09    0.12796E-12   -0.58299E-11    0.37953E-06    0.41349E-09
   169    0.67200E-09    0.12658E-12   -0.57756E-11    0.37718E-06    0.40989E-09
   170    0.67581E-09    0.12518E-12   -0.57177E-11    0.37485E-06    0.40633E-09
   171    0.67956E-09    0.12377E-12   -0.56560E-11    0.37254E-06    0.40281E-09
   172    0.68326E-09    0.12233E-12   -0.55907E-11    0.37025E-06    0.39933E-09
   173    0.68689E-09    0.12087E-12   -0.55218E-11    0.36798E-06    0.39588E-09
   174    0.69048E-09    0.11943E-12   -0.54492E-11    0.36573E-06    0.39248E-09
   175    0.69403E-09    0.11796E-12   -0.53728E-11    0.36349E-06    0.38911E-09
   176    0.69750E-09    0.11650E-12   -0.52927E-11    0.36128E-06    0.38578E-09
   177    0.70091E-09    0.11503E-12   -0.52091E-11    0.35908E-06    0.38249E-09
   178    0.70427E-09    0.11359E-12   -0.51216E-11    0.35690E-06    0.37924E-09
   179    0.70757E-09    0.11214E-12   -0.50304E-11    0.35473E-06    0.37602E-09
   180    0.71082E-09    0.11070E-12   -0.49356E-11    0.35259E-06    0.37283E-09
   181    0.71400E-09    0.10928E-12   -0.48373E-11    0.35046E-06    0.36969E-09
   182    0.71712E-09    0.10788E-12   -0.47351E-11    0.34835E-06    0.36657E-09
   183    0.72017E-09    0.10650E-12   -0.46294E-11    0.34626E-06    0.36349E-09
   184    0.72317E-09    0.10514E-12   -0.45200E-11    0.34418E-06    0.36044E-09
   185    0.72611E-09    0.10382E-12   -0.44073E-11    0.34212E-06    0.35742E-09
   186    0.72894E-09    0.10254E-12   -0.42907E-11    0.34008E-06    0.35444E-09
   187    0.73174E-09    0.10129E-12   -0.41706E-11    0.33806E-06    0.35148E-09
   188    0.73448E-09    0.10009E-12   -0.40470E-11    0.33605E-06    0.34856E-09
   189    0.73713E-09    0.98933E-13   -0.39199E-11    0.33405E-06    0.34566E-09
   190    0.73976E-09    0.97831E-13   -0.37895E-11    0.33208E-06    0.34279E-09
   191    0.74228E-09    0.96785E-13   -0.36553E-11    0.33012E-06    0.33995E-09
   192    0.74474E-09    0.95799E-13   -0.35178E-11    0.32817E-06    0.33713E-09
   193    0.74712E-09    0.94878E-13   -0.33771E-11    0.32624E-06    0.33435E-09
   194    0.74945E-09    0.94026E-13   -0.32328E-11    0.32433E-06    0.33158E-09
   195    0.75171E-09    0.93248E-13   -0.30854E-11    0.32243E-06    0.32884E-09
   196    0.75388E-09    0.92549E-13   -0.29346E-11    0.32054E-06    0.32613E-09
   197    0.75599E-09    0.91934E-13   -0.27807E-11    0.31867E-06    0.32344E-09
   198    0.75803E-09    0.91406E-13   -0.26236E-11    0.31682E-06    0.32077E-09
   199    0.76000E-09    0.90971E-13   -0.24634E-11    0.31498E-06    0.31813E-09
   200    0.76191E-09    0.90632E-13   -0.23001E-11    0.31315E-06    0.31550E-09
   201    0.76373E-09    0.90396E-13   -0.21338E-11    0.31134E-06    0.31290E-09
   202    0.76548E-09    0.90266E-13   -0.19645E-11    0.30954E-06    0.31031E-09
   203    0.76715E-09    0.90248E-13   -0.17922E-11    0.30776E-06    0.30775E-09
   204    0.76874E-09    0.90347E-13   -0.16172E-11    0.30599E-06    0.30520E-09
   205    0.77025E-09    0.90569E-13   -0.14393E-11    0.30424E-06    0.30268E-09
   206    0.77168E-09    0.90918E-13   -0.12586E-11    0.30249E-06    0.30018E-09
   207    0.77303E-09    0.91397E-13   -0.10753E-11    0.30076E-06    0.29769E-09
   208    0.77428E-09    0.92015E-13   -0.88925E-12    0.29905E-06    0.29523E-09
   209    0.77546E-09    0.92774E-13   -0.70064E-12    0.29735E-06    0.29278E-09
   210    0.77655E-09    0.93681E-13   -0.50955E-12    0.29566E-06    0.29035E-09
   211    0.77756E-09    0.94741E-13   -0.31598E-12    0.29398E-06    0.28795E-09
   212    0.77847E-09    0.95957E-13   -0.12007E-12    0.29232E-06    0.28556E-09
   213    0.77932E-09    0.97336E-13    0.78202E-13    0.29067E-06    0.28319E-09
   214    0.78007E-09    0.98877E-13    0.27867E-12    0.28903E-06    0.28083E-09
   215    0.78074E-09    0.10061E-12    0.48124E-12    0.28741E-06    0.27850E-09
   216    0.78132E-09    0.10250E-12    0.68598E-12    0.28580E-06    0.27619E-09
   217    0.78183E-09    0.10457E-12    0.89263E-12    0.28420E-06    0.27389E-09
   218    0.78225E-09    0.10684E-12    0.11012E-11    0.28261E-06    0.27161E-09
   219    0.78259E-09    0.10928E-12    0.13119E-11    0.28104E-06    0.26935E-09
   220    0.78284E-09    0.11193E-12    0.15240E-11    0.27947E-06    0.26710E-09
   221    0.78302E-09    0.11478E-12    0.17379E-11    0.27792E-06    0.26488E-09
   222    0.78311E-09    0.11784E-12    0.19534E-11    0.27638E-06    0.26267E-09
   223    0.78311E-09    0.12111E-12    0.21706E-11    0.27486E-06    0.26047E-09
   224    0.78304E-09    0.12458E-12    0.23889E-11    0.27334E-06    0.25830E-09
   225    0.78288E-09    0.12828E-12    0.26089E-11    0.27184E-06    0.25614E-09
   226    0.78265E-09    0.13220E-12    0.28299E-11    0.27035E-06    0.25400E-09
   227    0.78232E-09    0.13635E-12    0.30522E-11    0.26886E-06    0.25187E-09
   228    0.78191E-09    0.14073E-12    0.32756E-11    0.26739E-06    0.24976E-09
   229    0.78143E-09    0.14534E-12    0.34999E-11    0.26593E-06    0.24767E-09
   230    0.78086E-09    0.15019E-12    0.37252E-11    0.26449E-06    0.24559E-09
   231    0.78019E-09    0.15528E-12    0.39514E-11    0.26305E-06    0.24353E-09
   232    0.77945E-09    0.16062E-12    0.41783E-11    0.26162E-06    0.24149E-09
   233    0.77863E-09    0.16621E-12    0.44057E-11    0.26021E-06    0.23946E-09
   234    0.77771E-09    0.17206E-12    0.46338E-11    0.25880E-06    0.23744E-09
   235    0.77672E-09    0.17816E-12    0.48622E-11    0.25741E-06    0.23545E-09
   236    0.77563E-09    0.18453E-12    0.50910E-11    0.25602E-06    0.23346E-09
   237    0.77447E-09    0.19116E-12    0.53201E-11    0.25465E-06    0.23149E-09
   238    0.77322E-09    0.19806E-12    0.55494E-11    0.25328E-06    0.22954E-09
   239    0.77190E-09    0.20523E-12    0.57788E-11    0.25193E-06    0.22760E-09
   240    0.77047E-09    0.21266E-12    0.60080E-11    0.25059E-06    0.22567E-09
   241    0.76899E-09    0.22038E-12    0.62372E-11    0.24925E-06    0.22376E-09
   242    0.76742E-09    0.22837E-12    0.64662E-11    0.24793E-06    0.22187E-09
   243    0.76577E-09    0.23665E-12    0.66948E-11    0.24661E-06    0.21999E-09
   244    0.76404E-09    0.24521E-12    0.69231E-11    0.24530E-06    0.21812E-09
   245    0.76223E-09    0.25405E-12    0.71508E-11    0.24401E-06    0.21626E-09
   246    0.76034E-09    0.26319E-12    0.73780E-11    0.24272E-06    0.21442E-09
   247    0.75838E-09    0.27260E-12    0.76045E-11    0.24144E-06    0.21259E-09
   248    0.75634E-09    0.28235E-12    0.78302E-11    0.24017E-06    0.21078E-09
   249    0.75423E-09    0.29235E-12    0.80551E-11    0.23891E-06    0.20898E-09
   250    0.75204E-09    0.30267E-12    0.82789E-11    0.23766E-06    0.20719E-09
